행정구역,연도,월,연령대,인구수
대구광역시,2016,10,20~29세,330202
인천광역시,2016,10,20~29세,406140
광주광역시,2016,10,20~29세,201895
대전광역시,2016,10,20~29세,212968
울산광역시,2016,10,20~29세,158750
세종특별자치시,2016,10,20~29세,25858
경기도,2016,10,20~29세,1677739
강원도,2016,10,20~29세,184418
충청북도,2016,10,20~29세,197604
충청남도,2016,10,20~29세,244805
전라북도,2016,10,20~29세,218699
전라남도,2016,10,20~29세,205164
경상북도,2016,10,20~29세,308443
경상남도,2016,10,20~29세,396938
제주특별자치도,2016,10,20~29세,76167
서울특별시,2016,10,30~39세,1632960
부산광역시,2016,10,30~39세,487137
대구광역시,2016,10,30~39세,335652
인천광역시,2016,10,30~39세,452136
광주광역시,2016,10,30~39세,215321
대전광역시,2016,10,30~39세,224352
울산광역시,2016,10,30~39세,178394
세종특별자치시,2016,10,30~39세,45382
경기도,2016,10,30~39세,1959486
강원도,2016,10,30~39세,186326
충청북도,2016,10,30~39세,213468
충청남도,2016,10,30~39세,295303
전라북도,2016,10,30~39세,227002
전라남도,2016,10,30~39세,220115
경상북도,2016,10,30~39세,341372
경상남도,2016,10,30~39세,468957
제주특별자치도,2016,10,30~39세,86736
서울특별시,2016,10,40~49세,1680343
부산광역시,2016,10,40~49세,559154
대구광역시,2016,10,40~49세,431872
인천광역시,2016,10,40~49세,512331
광주광역시,2016,10,40~49세,256465
대전광역시,2016,10,40~49세,264465
울산광역시,2016,10,40~49세,207205
세종특별자치시,2016,10,40~49세,43237
경기도,2016,10,40~49세,2308302
강원도,2016,10,40~49세,246632
충청북도,2016,10,40~49세,259612
충청남도,2016,10,40~49세,334711
전라북도,2016,10,40~49세,295830
전라남도,2016,10,40~49세,286626
경상북도,2016,10,40~49세,422290
경상남도,2016,10,40~49세,574217
제주특별자치도,2016,10,40~49세,112198
서울특별시,2016,10,50~59세,1573336
부산광역시,2016,10,50~59세,612345
대구광역시,2016,10,50~59세,422059
인천광역시,2016,10,50~59세,501563
광주광역시,2016,10,50~59세,222322
대전광역시,2016,10,50~59세,238843
울산광역시,2016,10,50~59세,204754
세종특별자치시,2016,10,50~59세,28732
경기도,2016,10,50~59세,2014756
강원도,2016,10,50~59세,271441
충청북도,2016,10,50~59세,263777
충청남도,2016,10,50~59세,322608
전라북도,2016,10,50~59세,298412
전라남도,2016,10,50~59세,313572
경상북도,2016,10,50~59세,459891
경상남도,2016,10,50~59세,559755
제주특별자치도,2016,10,50~59세,100362
서울특별시,2016,10,60~69세,1071842
부산광역시,2016,10,60~69세,451348
대구광역시,2016,10,60~69세,267974
인천광역시,2016,10,60~69세,271718
광주광역시,2016,10,60~69세,131951
대전광역시,2016,10,60~69세,142185
울산광역시,2016,10,60~69세,107598
세종특별자치시,2016,10,60~69세,17822
경기도,2016,10,60~69세,1097761
강원도,2016,10,60~69세,180594
충청북도,2016,10,60~69세,168107
충청남도,2016,10,60~69세,223926
전라북도,2016,10,60~69세,217381
전라남도,2016,10,60~69세,229720
경상북도,2016,10,60~69세,333267
경상남도,2016,10,60~69세,357044
제주특별자치도,2016,10,60~69세,61395
서울특별시,2016,10,70~79세,599905
부산광역시,2016,10,70~79세,245590
대구광역시,2016,10,70~79세,150040
인천광역시,2016,10,70~79세,146727
광주광역시,2016,10,70~79세,78859
대전광역시,2016,10,70~79세,77611
울산광역시,2016,10,70~79세,47082
세종특별자치시,2016,10,70~79세,10775
경기도,2016,10,70~79세,636454
강원도,2016,10,70~79세,132768
충청북도,2016,10,70~79세,114286
충청남도,2016,10,70~79세,158996
전라북도,2016,10,70~79세,155803
전라남도,2016,10,70~79세,190044
경상북도,2016,10,70~79세,226080
경상남도,2016,10,70~79세,217963
제주특별자치도,2016,10,70~79세,40540
서울특별시,2016,10,80~89세,204696
부산광역시,2016,10,80~89세,84382
대구광역시,2016,10,80~89세,57148
인천광역시,2016,10,80~89세,58451
광주광역시,2016,10,80~89세,29999
대전광역시,2016,10,80~89세,31073
울산광역시,2016,10,80~89세,17013
세종특별자치시,2016,10,80~89세,5137
경기도,2016,10,80~89세,251051
강원도,2016,10,80~89세,52840
충청북도,2016,10,80~89세,51025
충청남도,2016,10,80~89세,80046
전라북도,2016,10,80~89세,74464
전라남도,2016,10,80~89세,86590
경상북도,2016,10,80~89세,106226
경상남도,2016,10,80~89세,97770
제주특별자치도,2016,10,80~89세,18443
서울특별시,2016,10,90~99세,31007
부산광역시,2016,10,90~99세,10143
대구광역시,2016,10,90~99세,6313
인천광역시,2016,10,90~99세,8415
광주광역시,2016,10,90~99세,4111
대전광역시,2016,10,90~99세,4059
울산광역시,2016,10,90~99세,2161
세종특별자치시,2016,10,90~99세,663
경기도,2016,10,90~99세,34976
강원도,2016,10,90~99세,8029
충청북도,2016,10,90~99세,6285
충청남도,2016,10,90~99세,9883
전라북도,2016,10,90~99세,9165
전라남도,2016,10,90~99세,11302
경상북도,2016,10,90~99세,13277
경상남도,2016,10,90~99세,11562
제주특별자치도,2016,10,90~99세,3086
서울특별시,2016,10,100세 이상,5411
부산광역시,2016,10,100세 이상,1568
대구광역시,2016,10,100세 이상,591
인천광역시,2016,10,100세 이상,750
광주광역시,2016,10,100세 이상,355
대전광역시,2016,10,100세 이상,317
울산광역시,2016,10,100세 이상,137
세종특별자치시,2016,10,100세 이상,49
경기도,2016,10,100세 이상,3277
강원도,2016,10,100세 이상,645
충청북도,2016,10,100세 이상,471
충청남도,2016,10,100세 이상,724
전라북도,2016,10,100세 이상,698
전라남도,2016,10,100세 이상,759
경상북도,2016,10,100세 이상,808
경상남도,2016,10,100세 이상,629
제주특별자치도,2016,10,100세 이상,224
서울특별시,2016,11,0~9세,763485
부산광역시,2016,11,0~9세,267512
대구광역시,2016,11,0~9세,207080
인천광역시,2016,11,0~9세,269931
광주광역시,2016,11,0~9세,141260
대전광역시,2016,11,0~9세,142311
울산광역시,2016,11,0~9세,116094
세종특별자치시,2016,11,0~9세,34597
경기도,2016,11,0~9세,1251171
강원도,2016,11,0~9세,121569
충청북도,2016,11,0~9세,141569
충청남도,2016,11,0~9세,197160
전라북도,2016,11,0~9세,157484
전라남도,2016,11,0~9세,156850
경상북도,2016,11,0~9세,222604
경상남도,2016,11,0~9세,315460
제주특별자치도,2016,11,0~9세,64243
서울특별시,2016,11,10~19세,938421
부산광역시,2016,11,10~19세,327027
대구광역시,2016,11,10~19세,275447
인천광역시,2016,11,10~19세,312485
광주광역시,2016,11,10~19세,188503
대전광역시,2016,11,10~19세,176781
울산광역시,2016,11,10~19세,133303
세종특별자치시,2016,11,10~19세,26842
경기도,2016,11,10~19세,1444235
강원도,2016,11,10~19세,163972
충청북도,2016,11,10~19세,172410
충청남도,2016,11,10~19세,223001
전라북도,2016,11,10~19세,208299
전라남도,2016,11,10~19세,200445
경상북도,2016,11,10~19세,265675
경상남도,2016,11,10~19세,368951
제주특별자치도,2016,11,10~19세,75815
서울특별시,2016,11,20~29세,1444919
부산광역시,2016,11,20~29세,455519
대구광역시,2016,11,20~29세,330147
인천광역시,2016,11,20~29세,406214
광주광역시,2016,11,20~29세,201929
대전광역시,2016,11,20~29세,212894
울산광역시,2016,11,20~29세,158751
세종특별자치시,2016,11,20~29세,26055
경기도,2016,11,20~29세,1681325
강원도,2016,11,20~29세,184590
충청북도,2016,11,20~29세,197845
충청남도,2016,11,20~29세,245160
전라북도,2016,11,20~29세,219019
전라남도,2016,11,20~29세,205472
경상북도,2016,11,20~29세,308341
경상남도,2016,11,20~29세,397073
제주특별자치도,2016,11,20~29세,76388
서울특별시,2016,11,30~39세,1628185
부산광역시,2016,11,30~39세,485749
대구광역시,2016,11,30~39세,334992
인천광역시,2016,11,30~39세,451418
광주광역시,2016,11,30~39세,214599
대전광역시,2016,11,30~39세,223803
울산광역시,2016,11,30~39세,177963
세종특별자치시,2016,11,30~39세,45735
경기도,2016,11,30~39세,1958894
강원도,2016,11,30~39세,185982
충청북도,2016,11,30~39세,213224
충청남도,2016,11,30~39세,295158
전라북도,2016,11,30~39세,226644
전라남도,2016,11,30~39세,219893
경상북도,2016,11,30~39세,340818
경상남도,2016,11,30~39세,467947
제주특별자치도,2016,11,30~39세,86809
서울특별시,2016,11,40~49세,1679478
부산광역시,2016,11,40~49세,558941
대구광역시,2016,11,40~49세,432014
인천광역시,2016,11,40~49세,512487
광주광역시,2016,11,40~49세,256339
대전광역시,2016,11,40~49세,264546
울산광역시,2016,11,40~49세,207046
세종특별자치시,2016,11,40~49세,43628
경기도,2016,11,40~49세,2311023
강원도,2016,11,40~49세,246466
충청북도,2016,11,40~49세,259838
충청남도,2016,11,40~49세,335379
전라북도,2016,11,40~49세,295695
전라남도,2016,11,40~49세,286282
경상북도,2016,11,40~49세,422005
경상남도,2016,11,40~49세,574555
제주특별자치도,2016,11,40~49세,112299
서울특별시,2016,11,50~59세,1570995
부산광역시,2016,11,50~59세,611284
대구광역시,2016,11,50~59세,422091
인천광역시,2016,11,50~59세,501793
광주광역시,2016,11,50~59세,222669
대전광역시,2016,11,50~59세,238751
울산광역시,2016,11,50~59세,204923
세종특별자치시,2016,11,50~59세,29093
경기도,2016,11,50~59세,2019253
강원도,2016,11,50~59세,271430
충청북도,2016,11,50~59세,264048
충청남도,2016,11,50~59세,323122
전라북도,2016,11,50~59세,298596
전라남도,2016,11,50~59세,313939
경상북도,2016,11,50~59세,459971
경상남도,2016,11,50~59세,560177
제주특별자치도,2016,11,50~59세,100665
서울특별시,2016,11,60~69세,1074277
부산광역시,2016,11,60~69세,452829
대구광역시,2016,11,60~69세,269153
인천광역시,2016,11,60~69세,273041
광주광역시,2016,11,60~69세,132391
대전광역시,2016,11,60~69세,142964
울산광역시,2016,11,60~69세,108180
세종특별자치시,2016,11,60~69세,17942
경기도,2016,11,60~69세,1104166
강원도,2016,11,60~69세,181437
충청북도,2016,11,60~69세,169160
충청남도,2016,11,60~69세,224800
전라북도,2016,11,60~69세,218055
전라남도,2016,11,60~69세,230421
경상북도,2016,11,60~69세,334698
경상남도,2016,11,60~69세,358909
제주특별자치도,2016,11,60~69세,61707
서울특별시,2016,11,70~79세,601083
부산광역시,2016,11,70~79세,246056
대구광역시,2016,11,70~79세,150183
인천광역시,2016,11,70~79세,147148
광주광역시,2016,11,70~79세,79141
대전광역시,2016,11,70~79세,77695
울산광역시,2016,11,70~79세,47226
세종특별자치시,2016,11,70~79세,10772
경기도,2016,11,70~79세,638385
강원도,2016,11,70~79세,132794
충청북도,2016,11,70~79세,114251
충청남도,2016,11,70~79세,158960
전라북도,2016,11,70~79세,155918
전라남도,2016,11,70~79세,190077
경상북도,2016,11,70~79세,225882
경상남도,2016,11,70~79세,218025
제주특별자치도,2016,11,70~79세,40676
서울특별시,2016,11,80~89세,206035
부산광역시,2016,11,80~89세,84991
대구광역시,2016,11,80~89세,57503
인천광역시,2016,11,80~89세,58869
광주광역시,2016,11,80~89세,30098
대전광역시,2016,11,80~89세,31258
울산광역시,2016,11,80~89세,17089
세종특별자치시,2016,11,80~89세,5173
경기도,2016,11,80~89세,252961
강원도,2016,11,80~89세,53278
충청북도,2016,11,80~89세,51407
충청남도,2016,11,80~89세,80410
전라북도,2016,11,80~89세,74859
전라남도,2016,11,80~89세,86819
경상북도,2016,11,80~89세,106737
경상남도,2016,11,80~89세,98418
제주특별자치도,2016,11,80~89세,18580
서울특별시,2016,11,90~99세,31011
부산광역시,2016,11,90~99세,10189
대구광역시,2016,11,90~99세,6334
인천광역시,2016,11,90~99세,8477
광주광역시,2016,11,90~99세,4100
대전광역시,2016,11,90~99세,4079
울산광역시,2016,11,90~99세,2179
세종특별자치시,2016,11,90~99세,674
경기도,2016,11,90~99세,35219
강원도,2016,11,90~99세,8042
충청북도,2016,11,90~99세,6311
충청남도,2016,11,90~99세,9955
전라북도,2016,11,90~99세,9203
전라남도,2016,11,90~99세,11306
경상북도,2016,11,90~99세,13308
경상남도,2016,11,90~99세,11585
제주특별자치도,2016,11,90~99세,3079
서울특별시,2016,11,100세 이상,5444
부산광역시,2016,11,100세 이상,1574
대구광역시,2016,11,100세 이상,591
인천광역시,2016,11,100세 이상,750
광주광역시,2016,11,100세 이상,355
대전광역시,2016,11,100세 이상,312
울산광역시,2016,11,100세 이상,137
세종특별자치시,2016,11,100세 이상,49
경기도,2016,11,100세 이상,3288
강원도,2016,11,100세 이상,649
충청북도,2016,11,100세 이상,474
충청남도,2016,11,100세 이상,733
전라북도,2016,11,100세 이상,703
전라남도,2016,11,100세 이상,756
경상북도,2016,11,100세 이상,804
경상남도,2016,11,100세 이상,631
제주특별자치도,2016,11,100세 이상,227
서울특별시,2016,12,0~9세,761314
부산광역시,2016,12,0~9세,267087
대구광역시,2016,12,0~9세,207036
인천광역시,2016,12,0~9세,269510
광주광역시,2016,12,0~9세,140957
대전광역시,2016,12,0~9세,142076
울산광역시,2016,12,0~9세,115921
세종특별자치시,2016,12,0~9세,34911
경기도,2016,12,0~9세,1251110
강원도,2016,12,0~9세,121381
충청북도,2016,12,0~9세,141545
충청남도,2016,12,0~9세,197206
전라북도,2016,12,0~9세,157372
전라남도,2016,12,0~9세,156736
경상북도,2016,12,0~9세,222272
경상남도,2016,12,0~9세,315476
제주특별자치도,2016,12,0~9세,64258
서울특별시,2016,12,10~19세,934205
부산광역시,2016,12,10~19세,325210
대구광역시,2016,12,10~19세,274127
인천광역시,2016,12,10~19세,311493
광주광역시,2016,12,10~19세,187604
대전광역시,2016,12,10~19세,175916
울산광역시,2016,12,10~19세,132712
세종특별자치시,2016,12,10~19세,27125
경기도,2016,12,10~19세,1439515
강원도,2016,12,10~19세,163401
충청북도,2016,12,10~19세,171795
충청남도,2016,12,10~19세,222359
전라북도,2016,12,10~19세,207621
전라남도,2016,12,10~19세,199894
경상북도,2016,12,10~19세,264658
경상남도,2016,12,10~19세,367662
제주특별자치도,2016,12,10~19세,75741
서울특별시,2016,12,20~29세,1442701
부산광역시,2016,12,20~29세,455199
대구광역시,2016,12,20~29세,329927
인천광역시,2016,12,20~29세,406622
광주광역시,2016,12,20~29세,201402
대전광역시,2016,12,20~29세,212796
울산광역시,2016,12,20~29세,158704
세종특별자치시,2016,12,20~29세,26523
경기도,2016,12,20~29세,1687250
강원도,2016,12,20~29세,184869
충청북도,2016,12,20~29세,198134
충청남도,2016,12,20~29세,246298
전라북도,2016,12,20~29세,219336
전라남도,2016,12,20~29세,206423
경상북도,2016,12,20~29세,308303
경상남도,2016,12,20~29세,397368
제주특별자치도,2016,12,20~29세,76573
서울특별시,2016,12,30~39세,1620974
부산광역시,2016,12,30~39세,483516
대구광역시,2016,12,30~39세,333768
인천광역시,2016,12,30~39세,450143
광주광역시,2016,12,30~39세,213395
대전광역시,2016,12,30~39세,222879
울산광역시,2016,12,30~39세,177144
세종특별자치시,2016,12,30~39세,45951
경기도,2016,12,30~39세,1955946
강원도,2016,12,30~39세,185407
충청북도,2016,12,30~39세,212590
충청남도,2016,12,30~39세,294535
전라북도,2016,12,30~39세,225651
전라남도,2016,12,30~39세,219492
경상북도,2016,12,30~39세,339593
경상남도,2016,12,30~39세,466247
제주특별자치도,2016,12,30~39세,86909
서울특별시,2016,12,40~49세,1678172
부산광역시,2016,12,40~49세,558328
대구광역시,2016,12,40~49세,431822
인천광역시,2016,12,40~49세,512174
광주광역시,2016,12,40~49세,255953
대전광역시,2016,12,40~49세,264265
울산광역시,2016,12,40~49세,206835
세종특별자치시,2016,12,40~49세,44188
경기도,2016,12,40~49세,2312530
강원도,2016,12,40~49세,246372
충청북도,2016,12,40~49세,259637
충청남도,2016,12,40~49세,335721
전라북도,2016,12,40~49세,295584
전라남도,2016,12,40~49세,286240
경상북도,2016,12,40~49세,421947
경상남도,2016,12,40~49세,574855
제주특별자치도,2016,12,40~49세,112430
서울특별시,2016,12,50~59세,1570037
부산광역시,2016,12,50~59세,610400
대구광역시,2016,12,50~59세,422215
인천광역시,2016,12,50~59세,502587
광주광역시,2016,12,50~59세,222914
대전광역시,2016,12,50~59세,239111
울산광역시,2016,12,50~59세,205095
세종특별자치시,2016,12,50~59세,29440
경기도,2016,12,50~59세,2025958
강원도,2016,12,50~59세,271727
충청북도,2016,12,50~59세,264834
충청남도,2016,12,50~59세,324122
전라북도,2016,12,50~59세,299275
전라남도,2016,12,50~59세,314488
경상북도,2016,12,50~59세,460007
경상남도,2016,12,50~59세,561503
제주특별자치도,2016,12,50~59세,100948
서울특별시,2016,12,60~69세,1076270
부산광역시,2016,12,60~69세,454451
대구광역시,2016,12,60~69세,270182
인천광역시,2016,12,60~69세,274298
광주광역시,2016,12,60~69세,132868
대전광역시,2016,12,60~69세,143650
울산광역시,2016,12,60~69세,108980
세종특별자치시,2016,12,60~69세,18159
경기도,2016,12,60~69세,1110220
강원도,2016,12,60~69세,182332
충청북도,2016,12,60~69세,170236
충청남도,2016,12,60~69세,225825
전라북도,2016,12,60~69세,218693
전라남도,2016,12,60~69세,231176
경상북도,2016,12,60~69세,336251
경상남도,2016,12,60~69세,360856
제주특별자치도,2016,12,60~69세,61974
서울특별시,2016,12,70~79세,602541
부산광역시,2016,12,70~79세,246583
대구광역시,2016,12,70~79세,150535
인천광역시,2016,12,70~79세,147609
광주광역시,2016,12,70~79세,79294
대전광역시,2016,12,70~79세,77775
울산광역시,2016,12,70~79세,47361
세종특별자치시,2016,12,70~79세,10793
경기도,2016,12,70~79세,640149
강원도,2016,12,70~79세,132782
충청북도,2016,12,70~79세,114117
충청남도,2016,12,70~79세,158809
전라북도,2016,12,70~79세,155956
전라남도,2016,12,70~79세,189990
경상북도,2016,12,70~79세,225768
경상남도,2016,12,70~79세,218363
제주특별자치도,2016,12,70~79세,40694
서울특별시,2016,12,80~89세,207716
부산광역시,2016,12,80~89세,85833
대구광역시,2016,12,80~89세,57934
인천광역시,2016,12,80~89세,59356
광주광역시,2016,12,80~89세,30370
대전광역시,2016,12,80~89세,31484
울산광역시,2016,12,80~89세,17214
세종특별자치시,2016,12,80~89세,5219
경기도,2016,12,80~89세,255340
강원도,2016,12,80~89세,53788
충청북도,2016,12,80~89세,51888
충청남도,2016,12,80~89세,81086
전라북도,2016,12,80~89세,75319
전라남도,2016,12,80~89세,87370
경상북도,2016,12,80~89세,107402
경상남도,2016,12,80~89세,99237
제주특별자치도,2016,12,80~89세,18738
서울특별시,2016,12,90~99세,31211
부산광역시,2016,12,90~99세,10337
대구광역시,2016,12,90~99세,6420
인천광역시,2016,12,90~99세,8523
광주광역시,2016,12,90~99세,4102
대전광역시,2016,12,90~99세,4110
울산광역시,2016,12,90~99세,2200
세종특별자치시,2016,12,90~99세,690
경기도,2016,12,90~99세,35457
강원도,2016,12,90~99세,8091
충청북도,2016,12,90~99세,6378
충청남도,2016,12,90~99세,10028
전라북도,2016,12,90~99세,9287
전라남도,2016,12,90~99세,11346
경상북도,2016,12,90~99세,13386
경상남도,2016,12,90~99세,11665
제주특별자치도,2016,12,90~99세,3101
서울특별시,2016,12,100세 이상,5475
부산광역시,2016,12,100세 이상,1585
대구광역시,2016,12,100세 이상,591
인천광역시,2016,12,100세 이상,754
광주광역시,2016,12,100세 이상,355
대전광역시,2016,12,100세 이상,308
울산광역시,2016,12,100세 이상,138
세종특별자치시,2016,12,100세 이상,49
경기도,2016,12,100세 이상,3305
강원도,2016,12,100세 이상,656
충청북도,2016,12,100세 이상,471
충청남도,2016,12,100세 이상,738
전라북도,2016,12,100세 이상,697
전라남도,2016,12,100세 이상,759
경상북도,2016,12,100세 이상,811
경상남도,2016,12,100세 이상,639
제주특별자치도,2016,12,100세 이상,231
서울특별시,2017,1,0~9세,758597
부산광역시,2017,1,0~9세,266404
대구광역시,2017,1,0~9세,206623
인천광역시,2017,1,0~9세,268663
광주광역시,2017,1,0~9세,140398
대전광역시,2017,1,0~9세,141575
울산광역시,2017,1,0~9세,115603
세종특별자치시,2017,1,0~9세,35128
경기도,2017,1,0~9세,1248617
강원도,2017,1,0~9세,120884
충청북도,2017,1,0~9세,141032
충청남도,2017,1,0~9세,196865
전라북도,2017,1,0~9세,156566
전라남도,2017,1,0~9세,156136
경상북도,2017,1,0~9세,221625
경상남도,2017,1,0~9세,314763
제주특별자치도,2017,1,0~9세,64107
서울특별시,2017,1,10~19세,930398
부산광역시,2017,1,10~19세,323756
대구광역시,2017,1,10~19세,273007
인천광역시,2017,1,10~19세,310490
광주광역시,2017,1,10~19세,186873
대전광역시,2017,1,10~19세,175204
울산광역시,2017,1,10~19세,132064
세종특별자치시,2017,1,10~19세,27447
경기도,2017,1,10~19세,1435457
강원도,2017,1,10~19세,162428
충청북도,2017,1,10~19세,171083
충청남도,2017,1,10~19세,221800
전라북도,2017,1,10~19세,206800
전라남도,2017,1,10~19세,198916
경상북도,2017,1,10~19세,263535
경상남도,2017,1,10~19세,366444
제주특별자치도,2017,1,10~19세,75672
서울특별시,2017,1,20~29세,1442058
부산광역시,2017,1,20~29세,454531
대구광역시,2017,1,20~29세,330190
인천광역시,2017,1,20~29세,406451
광주광역시,2017,1,20~29세,201676
대전광역시,2017,1,20~29세,212746
울산광역시,2017,1,20~29세,158617
세종특별자치시,2017,1,20~29세,26699
경기도,2017,1,20~29세,1688217
강원도,2017,1,20~29세,184243
충청북도,2017,1,20~29세,197962
충청남도,2017,1,20~29세,245696
전라북도,2017,1,20~29세,219128
전라남도,2017,1,20~29세,206022
경상북도,2017,1,20~29세,307289
경상남도,2017,1,20~29세,397092
제주특별자치도,2017,1,20~29세,76695
서울특별시,2017,1,30~39세,1618777
부산광역시,2017,1,30~39세,482123
대구광역시,2017,1,30~39세,332770
인천광역시,2017,1,30~39세,449259
광주광역시,2017,1,30~39세,212813
대전광역시,2017,1,30~39세,222633
울산광역시,2017,1,30~39세,176545
세종특별자치시,2017,1,30~39세,46063
경기도,2017,1,30~39세,1953339
강원도,2017,1,30~39세,184826
충청북도,2017,1,30~39세,212114
충청남도,2017,1,30~39세,294464
전라북도,2017,1,30~39세,224768
전라남도,2017,1,30~39세,218723
경상북도,2017,1,30~39세,338631
경상남도,2017,1,30~39세,465393
제주특별자치도,2017,1,30~39세,86709
서울특별시,2017,1,40~49세,1677540
부산광역시,2017,1,40~49세,557439
대구광역시,2017,1,40~49세,431212
인천광역시,2017,1,40~49세,512057
광주광역시,2017,1,40~49세,256156
대전광역시,2017,1,40~49세,264132
울산광역시,2017,1,40~49세,206433
세종특별자치시,2017,1,40~49세,44726
경기도,2017,1,40~49세,2313508
강원도,2017,1,40~49세,245939
충청북도,2017,1,40~49세,259543
충청남도,2017,1,40~49세,335892
전라북도,2017,1,40~49세,295287
전라남도,2017,1,40~49세,286021
경상북도,2017,1,40~49세,421271
경상남도,2017,1,40~49세,574085
제주특별자치도,2017,1,40~49세,112527
서울특별시,2017,1,50~59세,1569688
부산광역시,2017,1,50~59세,609488
대구광역시,2017,1,50~59세,422407
인천광역시,2017,1,50~59세,503093
광주광역시,2017,1,50~59세,223418
대전광역시,2017,1,50~59세,239199
울산광역시,2017,1,50~59세,205314
세종특별자치시,2017,1,50~59세,29646
경기도,2017,1,50~59세,2031171
강원도,2017,1,50~59세,271483
충청북도,2017,1,50~59세,264864
충청남도,2017,1,50~59세,324508
전라북도,2017,1,50~59세,299464
전라남도,2017,1,50~59세,314767
경상북도,2017,1,50~59세,459930
경상남도,2017,1,50~59세,561965
제주특별자치도,2017,1,50~59세,101252
서울특별시,2017,1,60~69세,1080480
부산광역시,2017,1,60~69세,456548
대구광역시,2017,1,60~69세,271822
인천광역시,2017,1,60~69세,276401
광주광역시,2017,1,60~69세,133348
대전광역시,2017,1,60~69세,144478
울산광역시,2017,1,60~69세,109791
세종특별자치시,2017,1,60~69세,18320
경기도,2017,1,60~69세,1117929
강원도,2017,1,60~69세,183384
충청북도,2017,1,60~69세,171535
충청남도,2017,1,60~69세,226659
전라북도,2017,1,60~69세,218974
전라남도,2017,1,60~69세,231431
경상북도,2017,1,60~69세,337929
경상남도,2017,1,60~69세,363249
제주특별자치도,2017,1,60~69세,62369
서울특별시,2017,1,70~79세,606207
부산광역시,2017,1,70~79세,247615
대구광역시,2017,1,70~79세,150948
인천광역시,2017,1,70~79세,148389
광주광역시,2017,1,70~79세,79717
대전광역시,2017,1,70~79세,78186
울산광역시,2017,1,70~79세,47551
세종특별자치시,2017,1,70~79세,10879
경기도,2017,1,70~79세,643304
강원도,2017,1,70~79세,132976
충청북도,2017,1,70~79세,114279
충청남도,2017,1,70~79세,158921
전라북도,2017,1,70~79세,156410
전라남도,2017,1,70~79세,189937
경상북도,2017,1,70~79세,225927
경상남도,2017,1,70~79세,218283
제주특별자치도,2017,1,70~79세,40770
서울특별시,2017,1,80~89세,209628
부산광역시,2017,1,80~89세,86799
대구광역시,2017,1,80~89세,58581
인천광역시,2017,1,80~89세,59819
광주광역시,2017,1,80~89세,30673
대전광역시,2017,1,80~89세,31706
울산광역시,2017,1,80~89세,17384
세종특별자치시,2017,1,80~89세,5275
경기도,2017,1,80~89세,257927
강원도,2017,1,80~89세,54206
충청북도,2017,1,80~89세,52314
충청남도,2017,1,80~89세,81689
전라북도,2017,1,80~89세,75802
전라남도,2017,1,80~89세,88215
경상북도,2017,1,80~89세,108246
경상남도,2017,1,80~89세,100333
제주특별자치도,2017,1,80~89세,18960
서울특별시,2017,1,90~99세,31570
부산광역시,2017,1,90~99세,10495
대구광역시,2017,1,90~99세,6536
인천광역시,2017,1,90~99세,8622
광주광역시,2017,1,90~99세,4157
대전광역시,2017,1,90~99세,4183
울산광역시,2017,1,90~99세,2212
세종특별자치시,2017,1,90~99세,706
경기도,2017,1,90~99세,35824
강원도,2017,1,90~99세,8178
충청북도,2017,1,90~99세,6468
충청남도,2017,1,90~99세,10171
전라북도,2017,1,90~99세,9397
전라남도,2017,1,90~99세,11453
경상북도,2017,1,90~99세,13605
경상남도,2017,1,90~99세,11816
제주특별자치도,2017,1,90~99세,3088
서울특별시,2017,1,100세 이상,5535
부산광역시,2017,1,100세 이상,1581
대구광역시,2017,1,100세 이상,592
인천광역시,2017,1,100세 이상,765
광주광역시,2017,1,100세 이상,354
대전광역시,2017,1,100세 이상,312
울산광역시,2017,1,100세 이상,142
세종특별자치시,2017,1,100세 이상,50
경기도,2017,1,100세 이상,3327
강원도,2017,1,100세 이상,665
충청북도,2017,1,100세 이상,480
충청남도,2017,1,100세 이상,741
전라북도,2017,1,100세 이상,702
전라남도,2017,1,100세 이상,759
경상북도,2017,1,100세 이상,815
경상남도,2017,1,100세 이상,642
제주특별자치도,2017,1,100세 이상,239
서울특별시,2017,2,0~9세,756305
부산광역시,2017,2,0~9세,266012
대구광역시,2017,2,0~9세,206544
인천광역시,2017,2,0~9세,267983
광주광역시,2017,2,0~9세,140020
대전광역시,2017,2,0~9세,141149
울산광역시,2017,2,0~9세,115232
세종특별자치시,2017,2,0~9세,35634
경기도,2017,2,0~9세,1247928
강원도,2017,2,0~9세,120571
충청북도,2017,2,0~9세,140886
충청남도,2017,2,0~9세,196896
전라북도,2017,2,0~9세,156134
전라남도,2017,2,0~9세,155830
경상북도,2017,2,0~9세,220861
경상남도,2017,2,0~9세,314171
제주특별자치도,2017,2,0~9세,64291
서울특별시,2017,2,10~19세,928179
부산광역시,2017,2,10~19세,322597
대구광역시,2017,2,10~19세,271870
인천광역시,2017,2,10~19세,309492
광주광역시,2017,2,10~19세,185827
대전광역시,2017,2,10~19세,174488
울산광역시,2017,2,10~19세,131089
세종특별자치시,2017,2,10~19세,27958
경기도,2017,2,10~19세,1431732
강원도,2017,2,10~19세,161718
충청북도,2017,2,10~19세,170339
충청남도,2017,2,10~19세,221330
전라북도,2017,2,10~19세,205933
전라남도,2017,2,10~19세,197904
경상북도,2017,2,10~19세,262283
경상남도,2017,2,10~19세,364733
제주특별자치도,2017,2,10~19세,75510
