행정구역,연도,월,연령대,인구수
경기도,2020,02,10~19세,1347854
강원도,2020,02,10~19세,141975
충청북도,2020,02,10~19세,153119
충청남도,2020,02,10~19세,206578
전라북도,2020,02,10~19세,180675
전라남도,2020,02,10~19세,172888
경상북도,2020,02,10~19세,233506
경상남도,2020,02,10~19세,331566
제주특별자치도,2020,02,10~19세,71539
서울특별시,2020,02,20~29세,1455903
부산광역시,2020,02,20~29세,434692
대구광역시,2020,02,20~29세,321487
인천광역시,2020,02,20~29세,405835
광주광역시,2020,02,20~29세,207554
대전광역시,2020,02,20~29세,212143
울산광역시,2020,02,20~29세,147745
세종특별자치시,2020,02,20~29세,36273
경기도,2020,02,20~29세,1769080
강원도,2020,02,20~29세,179813
충청북도,2020,02,20~29세,198910
충청남도,2020,02,20~29세,243748
전라북도,2020,02,20~29세,212339
전라남도,2020,02,20~29세,202760
경상북도,2020,02,20~29세,291097
경상남도,2020,02,20~29세,384750
제주특별자치도,2020,02,20~29세,81968
서울특별시,2020,02,30~39세,1505729
부산광역시,2020,02,30~39세,431911
대구광역시,2020,02,30~39세,303397
인천광역시,2020,02,30~39세,417708
광주광역시,2020,02,30~39세,191432
대전광역시,2020,02,30~39세,199106
울산광역시,2020,02,30~39세,158271
세종특별자치시,2020,02,30~39세,61442
경기도,2020,02,30~39세,1917785
강원도,2020,02,30~39세,169694
충청북도,2020,02,30~39세,198768
충청남도,2020,02,30~39세,276553
전라북도,2020,02,30~39세,195971
전라남도,2020,02,30~39세,193083
경상북도,2020,02,30~39세,303472
경상남도,2020,02,30~39세,418383
제주특별자치도,2020,02,30~39세,84145
서울특별시,2020,02,40~49세,1563968
부산광역시,2020,02,40~49세,518321
대구광역시,2020,02,40~49세,391997
인천광역시,2020,02,40~49세,490716
광주광역시,2020,02,40~49세,244903
대전광역시,2020,02,40~49세,242381
울산광역시,2020,02,40~49세,190698
세종특별자치시,2020,02,40~49세,65714
경기도,2020,02,40~49세,2299179
강원도,2020,02,40~49세,227950
충청북도,2020,02,40~49세,243982
충청남도,2020,02,40~49세,329789
전라북도,2020,02,40~49세,274471
전라남도,2020,02,40~49세,265366
경상북도,2020,02,40~49세,390995
경상남도,2020,02,40~49세,543911
제주특별자치도,2020,02,40~49세,113076
서울특별시,2020,02,50~59세,1539385
부산광역시,2020,02,50~59세,580966
대구광역시,2020,02,50~59세,428622
인천광역시,2020,02,50~59세,515758
광주광역시,2020,02,50~59세,234048
대전광역시,2020,02,50~59세,243526
울산광역시,2020,02,50~59세,211255
세종특별자치시,2020,02,50~59세,42907
경기도,2020,02,50~59세,2205106
강원도,2020,02,50~59세,269666
충청북도,2020,02,50~59세,273857
충청남도,2020,02,50~59세,340568
전라북도,2020,02,50~59세,303074
전라남도,2020,02,50~59세,317226
경상북도,2020,02,50~59세,464427
경상남도,2020,02,50~59세,585186
제주특별자치도,2020,02,50~59세,111221
서울특별시,2020,02,60~69세,1200518
부산광역시,2020,02,60~69세,511174
대구광역시,2020,02,60~69세,311274
인천광역시,2020,02,60~69세,344843
광주광역시,2020,02,60~69세,155056
대전광역시,2020,02,60~69세,170291
울산광역시,2020,02,60~69세,136520
세종특별자치시,2020,02,60~69세,27813
경기도,2020,02,60~69세,1422638
강원도,2020,02,60~69세,226444
충청북도,2020,02,60~69세,209926
충청남도,2020,02,60~69세,264305
전라북도,2020,02,60~69세,244901
전라남도,2020,02,60~69세,259385
경상북도,2020,02,60~69세,389498
경상남도,2020,02,60~69세,435315
제주특별자치도,2020,02,60~69세,75172
서울특별시,2020,02,70~79세,688818
부산광역시,2020,02,70~79세,285602
대구광역시,2020,02,70~79세,171217
인천광역시,2020,02,70~79세,172269
광주광역시,2020,02,70~79세,91020
대전광역시,2020,02,70~79세,88289
울산광역시,2020,02,70~79세,57438
세종특별자치시,2020,02,70~79세,13609
경기도,2020,02,70~79세,742296
강원도,2020,02,70~79세,135668
충청북도,2020,02,70~79세,119037
충청남도,2020,02,70~79세,167339
전라북도,2020,02,70~79세,165445
전라남도,2020,02,70~79세,191719
경상북도,2020,02,70~79세,238482
경상남도,2020,02,70~79세,240111
제주특별자치도,2020,02,70~79세,44621
서울특별시,2020,02,80~89세,263939
부산광역시,2020,02,80~89세,109312
대구광역시,2020,02,80~89세,74227
인천광역시,2020,02,80~89세,74306
광주광역시,2020,02,80~89세,38050
대전광역시,2020,02,80~89세,39190
울산광역시,2020,02,80~89세,21610
세종특별자치시,2020,02,80~89세,6863
경기도,2020,02,80~89세,330231
강원도,2020,02,80~89세,68321
충청북도,2020,02,80~89세,63513
충청남도,2020,02,80~89세,97941
전라북도,2020,02,80~89세,89352
전라남도,2020,02,80~89세,105793
경상북도,2020,02,80~89세,130716
경상남도,2020,02,80~89세,119977
제주특별자치도,2020,02,80~89세,22963
서울특별시,2020,02,90~99세,40404
부산광역시,2020,02,90~99세,14396
대구광역시,2020,02,90~99세,8817
인천광역시,2020,02,90~99세,11574
광주광역시,2020,02,90~99세,5529
대전광역시,2020,02,90~99세,5523
울산광역시,2020,02,90~99세,2991
세종특별자치시,2020,02,90~99세,1084
경기도,2020,02,90~99세,48650
강원도,2020,02,90~99세,10493
충청북도,2020,02,90~99세,8656
충청남도,2020,02,90~99세,13481
전라북도,2020,02,90~99세,12770
전라남도,2020,02,90~99세,14984
경상북도,2020,02,90~99세,17589
경상남도,2020,02,90~99세,16139
제주특별자치도,2020,02,90~99세,3819
서울특별시,2020,02,100세 이상,6380
부산광역시,2020,02,100세 이상,1807
대구광역시,2020,02,100세 이상,694
인천광역시,2020,02,100세 이상,908
광주광역시,2020,02,100세 이상,405
대전광역시,2020,02,100세 이상,339
울산광역시,2020,02,100세 이상,160
세종특별자치시,2020,02,100세 이상,55
경기도,2020,02,100세 이상,4010
강원도,2020,02,100세 이상,803
충청북도,2020,02,100세 이상,541
충청남도,2020,02,100세 이상,885
전라북도,2020,02,100세 이상,817
전라남도,2020,02,100세 이상,822
경상북도,2020,02,100세 이상,960
경상남도,2020,02,100세 이상,739
제주특별자치도,2020,02,100세 이상,266
서울특별시,2020,03,0~9세,655134
부산광역시,2020,03,0~9세,240857
대구광역시,2020,03,0~9세,185945
인천광역시,2020,03,0~9세,238763
광주광역시,2020,03,0~9세,124957
대전광역시,2020,03,0~9세,119952
울산광역시,2020,03,0~9세,102979
세종특별자치시,2020,03,0~9세,47449
경기도,2020,03,0~9세,1175669
강원도,2020,03,0~9세,108429
충청북도,2020,03,0~9세,127815
충청남도,2020,03,0~9세,179194
전라북도,2020,03,0~9세,134584
전라남도,2020,03,0~9세,137229
경상북도,2020,03,0~9세,197251
경상남도,2020,03,0~9세,281435
제주특별자치도,2020,03,0~9세,61833
서울특별시,2020,03,10~19세,810349
부산광역시,2020,03,10~19세,279909
대구광역시,2020,03,10~19세,233311
인천광역시,2020,03,10~19세,279780
광주광역시,2020,03,10~19세,162130
대전광역시,2020,03,10~19세,151192
울산광역시,2020,03,10~19세,115019
세종특별자치시,2020,03,10~19세,40751
경기도,2020,03,10~19세,1344847
강원도,2020,03,10~19세,141217
충청북도,2020,03,10~19세,152506
충청남도,2020,03,10~19세,205897
전라북도,2020,03,10~19세,179656
전라남도,2020,03,10~19세,171854
경상북도,2020,03,10~19세,232058
경상남도,2020,03,10~19세,330223
제주특별자치도,2020,03,10~19세,71310
서울특별시,2020,03,20~29세,1461212
부산광역시,2020,03,20~29세,435280
대구광역시,2020,03,20~29세,322594
인천광역시,2020,03,20~29세,405826
광주광역시,2020,03,20~29세,207787
대전광역시,2020,03,20~29세,212258
울산광역시,2020,03,20~29세,147434
세종특별자치시,2020,03,20~29세,36373
경기도,2020,03,20~29세,1779533
강원도,2020,03,20~29세,179347
충청북도,2020,03,20~29세,198733
충청남도,2020,03,20~29세,243505
전라북도,2020,03,20~29세,212222
전라남도,2020,03,20~29세,202245
경상북도,2020,03,20~29세,289348
경상남도,2020,03,20~29세,383661
제주특별자치도,2020,03,20~29세,81880
서울특별시,2020,03,30~39세,1501662
부산광역시,2020,03,30~39세,430494
대구광역시,2020,03,30~39세,302617
인천광역시,2020,03,30~39세,416119
광주광역시,2020,03,30~39세,190641
대전광역시,2020,03,30~39세,198404
울산광역시,2020,03,30~39세,157548
세종특별자치시,2020,03,30~39세,61396
경기도,2020,03,30~39세,1916550
강원도,2020,03,30~39세,169113
충청북도,2020,03,30~39세,198047
충청남도,2020,03,30~39세,275275
전라북도,2020,03,30~39세,194883
전라남도,2020,03,30~39세,192216
경상북도,2020,03,30~39세,301627
경상남도,2020,03,30~39세,416280
제주특별자치도,2020,03,30~39세,83877
서울특별시,2020,03,40~49세,1558128
부산광역시,2020,03,40~49세,516889
대구광역시,2020,03,40~49세,390628
인천광역시,2020,03,40~49세,489213
광주광역시,2020,03,40~49세,244621
대전광역시,2020,03,40~49세,241550
울산광역시,2020,03,40~49세,190195
세종특별자치시,2020,03,40~49세,65983
경기도,2020,03,40~49세,2296447
강원도,2020,03,40~49세,227123
충청북도,2020,03,40~49세,243255
충청남도,2020,03,40~49세,329148
전라북도,2020,03,40~49세,273525
전라남도,2020,03,40~49세,264233
경상북도,2020,03,40~49세,389278
경상남도,2020,03,40~49세,542296
제주특별자치도,2020,03,40~49세,112917
서울특별시,2020,03,50~59세,1537114
부산광역시,2020,03,50~59세,579584
대구광역시,2020,03,50~59세,428955
인천광역시,2020,03,50~59세,515257
광주광역시,2020,03,50~59세,234045
대전광역시,2020,03,50~59세,242974
울산광역시,2020,03,50~59세,211169
세종특별자치시,2020,03,50~59세,43132
경기도,2020,03,50~59세,2208632
강원도,2020,03,50~59세,269104
충청북도,2020,03,50~59세,273598
충청남도,2020,03,50~59세,340052
전라북도,2020,03,50~59세,302523
전라남도,2020,03,50~59세,316811
경상북도,2020,03,50~59세,463397
경상남도,2020,03,50~59세,584730
제주특별자치도,2020,03,50~59세,111323
서울특별시,2020,03,60~69세,1205699
부산광역시,2020,03,60~69세,513485
대구광역시,2020,03,60~69세,313213
인천광역시,2020,03,60~69세,347493
광주광역시,2020,03,60~69세,156074
대전광역시,2020,03,60~69세,171435
울산광역시,2020,03,60~69세,137496
세종특별자치시,2020,03,60~69세,28002
경기도,2020,03,60~69세,1435865
강원도,2020,03,60~69세,228447
충청북도,2020,03,60~69세,211370
충청남도,2020,03,60~69세,265905
전라북도,2020,03,60~69세,246072
전라남도,2020,03,60~69세,260605
경상북도,2020,03,60~69세,391301
경상남도,2020,03,60~69세,438001
제주특별자치도,2020,03,60~69세,75543
서울특별시,2020,03,70~79세,691028
부산광역시,2020,03,70~79세,286808
대구광역시,2020,03,70~79세,171945
인천광역시,2020,03,70~79세,172868
광주광역시,2020,03,70~79세,91156
대전광역시,2020,03,70~79세,88762
울산광역시,2020,03,70~79세,57704
세종특별자치시,2020,03,70~79세,13660
경기도,2020,03,70~79세,745509
강원도,2020,03,70~79세,135644
충청북도,2020,03,70~79세,119143
충청남도,2020,03,70~79세,167821
전라북도,2020,03,70~79세,165942
전라남도,2020,03,70~79세,191356
경상북도,2020,03,70~79세,238953
경상남도,2020,03,70~79세,240945
제주특별자치도,2020,03,70~79세,44655
서울특별시,2020,03,80~89세,266097
부산광역시,2020,03,80~89세,110254
대구광역시,2020,03,80~89세,74745
인천광역시,2020,03,80~89세,74768
광주광역시,2020,03,80~89세,38293
대전광역시,2020,03,80~89세,39389
울산광역시,2020,03,80~89세,21847
세종특별자치시,2020,03,80~89세,6894
경기도,2020,03,80~89세,332678
강원도,2020,03,80~89세,68707
충청북도,2020,03,80~89세,63866
충청남도,2020,03,80~89세,98464
전라북도,2020,03,80~89세,89805
전라남도,2020,03,80~89세,106614
경상북도,2020,03,80~89세,131466
경상남도,2020,03,80~89세,120699
제주특별자치도,2020,03,80~89세,23079
서울특별시,2020,03,90~99세,40809
부산광역시,2020,03,90~99세,14551
대구광역시,2020,03,90~99세,8915
인천광역시,2020,03,90~99세,11685
광주광역시,2020,03,90~99세,5591
대전광역시,2020,03,90~99세,5603
울산광역시,2020,03,90~99세,3013
세종특별자치시,2020,03,90~99세,1095
경기도,2020,03,90~99세,49185
강원도,2020,03,90~99세,10637
충청북도,2020,03,90~99세,8762
충청남도,2020,03,90~99세,13598
전라북도,2020,03,90~99세,12902
전라남도,2020,03,90~99세,15298
경상북도,2020,03,90~99세,17787
경상남도,2020,03,90~99세,16317
제주특별자치도,2020,03,90~99세,3819
서울특별시,2020,03,100세 이상,6423
부산광역시,2020,03,100세 이상,1821
대구광역시,2020,03,100세 이상,700
인천광역시,2020,03,100세 이상,917
광주광역시,2020,03,100세 이상,410
대전광역시,2020,03,100세 이상,339
울산광역시,2020,03,100세 이상,159
세종특별자치시,2020,03,100세 이상,57
경기도,2020,03,100세 이상,4060
강원도,2020,03,100세 이상,809
충청북도,2020,03,100세 이상,544
충청남도,2020,03,100세 이상,890
전라북도,2020,03,100세 이상,822
전라남도,2020,03,100세 이상,829
경상북도,2020,03,100세 이상,952
경상남도,2020,03,100세 이상,754
제주특별자치도,2020,03,100세 이상,272
서울특별시,2020,04,0~9세,651713
부산광역시,2020,04,0~9세,239942
대구광역시,2020,04,0~9세,185155
인천광역시,2020,04,0~9세,237571
광주광역시,2020,04,0~9세,124409
대전광역시,2020,04,0~9세,119414
울산광역시,2020,04,0~9세,102596
세종특별자치시,2020,04,0~9세,47399
경기도,2020,04,0~9세,1172865
강원도,2020,04,0~9세,108087
충청북도,2020,04,0~9세,127232
충청남도,2020,04,0~9세,178550
전라북도,2020,04,0~9세,133951
전라남도,2020,04,0~9세,136631
경상북도,2020,04,0~9세,196465
경상남도,2020,04,0~9세,280160
제주특별자치도,2020,04,0~9세,61708
서울특별시,2020,04,10~19세,806853
부산광역시,2020,04,10~19세,278986
대구광역시,2020,04,10~19세,232363
인천광역시,2020,04,10~19세,279083
광주광역시,2020,04,10~19세,161641
대전광역시,2020,04,10~19세,150689
울산광역시,2020,04,10~19세,114667
세종특별자치시,2020,04,10~19세,40875
경기도,2020,04,10~19세,1342695
강원도,2020,04,10~19세,140644
충청북도,2020,04,10~19세,151945
충청남도,2020,04,10~19세,205330
전라북도,2020,04,10~19세,178989
전라남도,2020,04,10~19세,171145
경상북도,2020,04,10~19세,231034
경상남도,2020,04,10~19세,329243
제주특별자치도,2020,04,10~19세,71226
서울특별시,2020,04,20~29세,1461968
부산광역시,2020,04,20~29세,434904
대구광역시,2020,04,20~29세,322534
인천광역시,2020,04,20~29세,405343
광주광역시,2020,04,20~29세,208412
대전광역시,2020,04,20~29세,212490
울산광역시,2020,04,20~29세,147252
세종특별자치시,2020,04,20~29세,36323
경기도,2020,04,20~29세,1786677
강원도,2020,04,20~29세,178850
충청북도,2020,04,20~29세,198362
충청남도,2020,04,20~29세,242858
전라북도,2020,04,20~29세,212153
전라남도,2020,04,20~29세,201748
경상북도,2020,04,20~29세,288414
경상남도,2020,04,20~29세,382928
제주특별자치도,2020,04,20~29세,81709
서울특별시,2020,04,30~39세,1499396
부산광역시,2020,04,30~39세,429569
대구광역시,2020,04,30~39세,301805
인천광역시,2020,04,30~39세,415072
광주광역시,2020,04,30~39세,190220
대전광역시,2020,04,30~39세,198204
울산광역시,2020,04,30~39세,157147
세종특별자치시,2020,04,30~39세,61266
경기도,2020,04,30~39세,1917619
강원도,2020,04,30~39세,168852
충청북도,2020,04,30~39세,197615
충청남도,2020,04,30~39세,274391
전라북도,2020,04,30~39세,194215
전라남도,2020,04,30~39세,191361
경상북도,2020,04,30~39세,300333
경상남도,2020,04,30~39세,414972
제주특별자치도,2020,04,30~39세,83762
서울특별시,2020,04,40~49세,1553951
부산광역시,2020,04,40~49세,515998
대구광역시,2020,04,40~49세,389655
인천광역시,2020,04,40~49세,488260
광주광역시,2020,04,40~49세,244392
대전광역시,2020,04,40~49세,241035
울산광역시,2020,04,40~49세,189852
세종특별자치시,2020,04,40~49세,66124
경기도,2020,04,40~49세,2296203
강원도,2020,04,40~49세,226430
충청북도,2020,04,40~49세,242620
충청남도,2020,04,40~49세,328812
전라북도,2020,04,40~49세,272813
전라남도,2020,04,40~49세,263533
경상북도,2020,04,40~49세,388395
경상남도,2020,04,40~49세,541189
제주특별자치도,2020,04,40~49세,112865
서울특별시,2020,04,50~59세,1535950
부산광역시,2020,04,50~59세,578463
대구광역시,2020,04,50~59세,428427
인천광역시,2020,04,50~59세,515034
광주광역시,2020,04,50~59세,234352
대전광역시,2020,04,50~59세,242915
울산광역시,2020,04,50~59세,211109
세종특별자치시,2020,04,50~59세,43283
경기도,2020,04,50~59세,2212849
강원도,2020,04,50~59세,268793
충청북도,2020,04,50~59세,273650
충청남도,2020,04,50~59세,339782
전라북도,2020,04,50~59세,302242
전라남도,2020,04,50~59세,316359
경상북도,2020,04,50~59세,463014
경상남도,2020,04,50~59세,584228
제주특별자치도,2020,04,50~59세,111485
서울특별시,2020,04,60~69세,1209291
부산광역시,2020,04,60~69세,515095
대구광역시,2020,04,60~69세,314502
인천광역시,2020,04,60~69세,349309
광주광역시,2020,04,60~69세,156796
대전광역시,2020,04,60~69세,172219
울산광역시,2020,04,60~69세,138280
세종특별자치시,2020,04,60~69세,28173
경기도,2020,04,60~69세,1445636
강원도,2020,04,60~69세,229900
충청북도,2020,04,60~69세,212481
충청남도,2020,04,60~69세,267106
전라북도,2020,04,60~69세,246819
전라남도,2020,04,60~69세,261746
경상북도,2020,04,60~69세,393035
경상남도,2020,04,60~69세,440377
제주특별자치도,2020,04,60~69세,75909
서울특별시,2020,04,70~79세,692568
부산광역시,2020,04,70~79세,287942
대구광역시,2020,04,70~79세,172311
인천광역시,2020,04,70~79세,173536
광주광역시,2020,04,70~79세,91258
대전광역시,2020,04,70~79세,89106
울산광역시,2020,04,70~79세,58029
세종특별자치시,2020,04,70~79세,13673
경기도,2020,04,70~79세,748404
강원도,2020,04,70~79세,135561
충청북도,2020,04,70~79세,119208
충청남도,2020,04,70~79세,168298
전라북도,2020,04,70~79세,166423
전라남도,2020,04,70~79세,191003
경상북도,2020,04,70~79세,239231
경상남도,2020,04,70~79세,241728
제주특별자치도,2020,04,70~79세,44687
서울특별시,2020,04,80~89세,267588
부산광역시,2020,04,80~89세,111008
대구광역시,2020,04,80~89세,75116
인천광역시,2020,04,80~89세,75066
광주광역시,2020,04,80~89세,38573
대전광역시,2020,04,80~89세,39602
울산광역시,2020,04,80~89세,21970
세종특별자치시,2020,04,80~89세,6922
경기도,2020,04,80~89세,334613
강원도,2020,04,80~89세,69127
충청북도,2020,04,80~89세,64143
충청남도,2020,04,80~89세,98758
전라북도,2020,04,80~89세,90207
전라남도,2020,04,80~89세,107298
경상북도,2020,04,80~89세,132258
경상남도,2020,04,80~89세,121360
제주특별자치도,2020,04,80~89세,23128
서울특별시,2020,04,90~99세,41039
부산광역시,2020,04,90~99세,14604
대구광역시,2020,04,90~99세,8956
인천광역시,2020,04,90~99세,11777
광주광역시,2020,04,90~99세,5631
대전광역시,2020,04,90~99세,5635
울산광역시,2020,04,90~99세,3035
세종특별자치시,2020,04,90~99세,1121
경기도,2020,04,90~99세,49584
강원도,2020,04,90~99세,10721
충청북도,2020,04,90~99세,8804
충청남도,2020,04,90~99세,13676
전라북도,2020,04,90~99세,12982
전라남도,2020,04,90~99세,15428
경상북도,2020,04,90~99세,17921
경상남도,2020,04,90~99세,16435
제주특별자치도,2020,04,90~99세,3843
서울특별시,2020,04,100세 이상,6470
부산광역시,2020,04,100세 이상,1836
대구광역시,2020,04,100세 이상,699
인천광역시,2020,04,100세 이상,921
광주광역시,2020,04,100세 이상,412
대전광역시,2020,04,100세 이상,341
울산광역시,2020,04,100세 이상,161
세종특별자치시,2020,04,100세 이상,57
경기도,2020,04,100세 이상,4109
강원도,2020,04,100세 이상,815
충청북도,2020,04,100세 이상,553
충청남도,2020,04,100세 이상,896
전라북도,2020,04,100세 이상,825
전라남도,2020,04,100세 이상,831
경상북도,2020,04,100세 이상,954
경상남도,2020,04,100세 이상,760
제주특별자치도,2020,04,100세 이상,273
서울특별시,2020,05,0~9세,648909
부산광역시,2020,05,0~9세,239265
대구광역시,2020,05,0~9세,184227
인천광역시,2020,05,0~9세,236555
광주광역시,2020,05,0~9세,123851
대전광역시,2020,05,0~9세,119029
울산광역시,2020,05,0~9세,102217
세종특별자치시,2020,05,0~9세,47239
경기도,2020,05,0~9세,1169656
강원도,2020,05,0~9세,107875
충청북도,2020,05,0~9세,126863
충청남도,2020,05,0~9세,178041
전라북도,2020,05,0~9세,133311
전라남도,2020,05,0~9세,136159
경상북도,2020,05,0~9세,195734
경상남도,2020,05,0~9세,278992
제주특별자치도,2020,05,0~9세,61539
서울특별시,2020,05,10~19세,803192
부산광역시,2020,05,10~19세,277678
대구광역시,2020,05,10~19세,231161
인천광역시,2020,05,10~19세,278178
광주광역시,2020,05,10~19세,160902
대전광역시,2020,05,10~19세,150093
울산광역시,2020,05,10~19세,114140
세종특별자치시,2020,05,10~19세,40970
경기도,2020,05,10~19세,1341519
강원도,2020,05,10~19세,140101
충청북도,2020,05,10~19세,151372
충청남도,2020,05,10~19세,204790
전라북도,2020,05,10~19세,178351
전라남도,2020,05,10~19세,170539
경상북도,2020,05,10~19세,229926
경상남도,2020,05,10~19세,328148
제주특별자치도,2020,05,10~19세,71021
서울특별시,2020,05,20~29세,1463920
부산광역시,2020,05,20~29세,434981
대구광역시,2020,05,20~29세,322350
인천광역시,2020,05,20~29세,405158
광주광역시,2020,05,20~29세,208753
대전광역시,2020,05,20~29세,212858
울산광역시,2020,05,20~29세,146995
세종특별자치시,2020,05,20~29세,36245
경기도,2020,05,20~29세,1788779
강원도,2020,05,20~29세,178977
충청북도,2020,05,20~29세,198370
충청남도,2020,05,20~29세,242676
전라북도,2020,05,20~29세,211775
전라남도,2020,05,20~29세,201096
경상북도,2020,05,20~29세,287508
경상남도,2020,05,20~29세,382204
제주특별자치도,2020,05,20~29세,81705
서울특별시,2020,05,30~39세,1498555
부산광역시,2020,05,30~39세,428546
대구광역시,2020,05,30~39세,301074
인천광역시,2020,05,30~39세,414252
광주광역시,2020,05,30~39세,189797
대전광역시,2020,05,30~39세,198147
울산광역시,2020,05,30~39세,156559
세종특별자치시,2020,05,30~39세,61103
경기도,2020,05,30~39세,1916581
강원도,2020,05,30~39세,168729
충청북도,2020,05,30~39세,197266
충청남도,2020,05,30~39세,273689
전라북도,2020,05,30~39세,193615
전라남도,2020,05,30~39세,190821
경상북도,2020,05,30~39세,299401
경상남도,2020,05,30~39세,413442
제주특별자치도,2020,05,30~39세,83671
서울특별시,2020,05,40~49세,1550099
부산광역시,2020,05,40~49세,515035
대구광역시,2020,05,40~49세,388419
인천광역시,2020,05,40~49세,487282
광주광역시,2020,05,40~49세,243859
대전광역시,2020,05,40~49세,240495
울산광역시,2020,05,40~49세,189546
세종특별자치시,2020,05,40~49세,66258
경기도,2020,05,40~49세,2294087
강원도,2020,05,40~49세,226018
충청북도,2020,05,40~49세,242139
충청남도,2020,05,40~49세,328422
전라북도,2020,05,40~49세,272051
전라남도,2020,05,40~49세,262915
경상북도,2020,05,40~49세,387360
경상남도,2020,05,40~49세,540178
제주특별자치도,2020,05,40~49세,112748
서울특별시,2020,05,50~59세,1536375
부산광역시,2020,05,50~59세,578102
대구광역시,2020,05,50~59세,428389
인천광역시,2020,05,50~59세,515113
광주광역시,2020,05,50~59세,234541
대전광역시,2020,05,50~59세,243088
울산광역시,2020,05,50~59세,211118
세종특별자치시,2020,05,50~59세,43404
경기도,2020,05,50~59세,2217878
강원도,2020,05,50~59세,269022
충청북도,2020,05,50~59세,274160
충청남도,2020,05,50~59세,340033
전라북도,2020,05,50~59세,302137
전라남도,2020,05,50~59세,316227
경상북도,2020,05,50~59세,463020
경상남도,2020,05,50~59세,584327
제주특별자치도,2020,05,50~59세,111667
서울특별시,2020,05,60~69세,1211955
부산광역시,2020,05,60~69세,516063
대구광역시,2020,05,60~69세,315443
인천광역시,2020,05,60~69세,351033
광주광역시,2020,05,60~69세,157418
대전광역시,2020,05,60~69세,172989
울산광역시,2020,05,60~69세,138964
세종특별자치시,2020,05,60~69세,28280
경기도,2020,05,60~69세,1453705
강원도,2020,05,60~69세,231156
충청북도,2020,05,60~69세,213335
충청남도,2020,05,60~69세,268081
전라북도,2020,05,60~69세,247433
전라남도,2020,05,60~69세,262699
경상북도,2020,05,60~69세,394228
경상남도,2020,05,60~69세,442255
제주특별자치도,2020,05,60~69세,76280
서울특별시,2020,05,70~79세,694958
부산광역시,2020,05,70~79세,289080
대구광역시,2020,05,70~79세,172853
인천광역시,2020,05,70~79세,174370
광주광역시,2020,05,70~79세,91584
대전광역시,2020,05,70~79세,89481
울산광역시,2020,05,70~79세,58365
세종특별자치시,2020,05,70~79세,13762
경기도,2020,05,70~79세,751632
강원도,2020,05,70~79세,135633
충청북도,2020,05,70~79세,119441
충청남도,2020,05,70~79세,169133
전라북도,2020,05,70~79세,167140
전라남도,2020,05,70~79세,191306
경상북도,2020,05,70~79세,239890
경상남도,2020,05,70~79세,242664
제주특별자치도,2020,05,70~79세,44829
서울특별시,2020,05,80~89세,268829
부산광역시,2020,05,80~89세,111671
대구광역시,2020,05,80~89세,75447
인천광역시,2020,05,80~89세,75383
광주광역시,2020,05,80~89세,38746
대전광역시,2020,05,80~89세,39717
울산광역시,2020,05,80~89세,22039
세종특별자치시,2020,05,80~89세,6924
경기도,2020,05,80~89세,336198
강원도,2020,05,80~89세,69533
충청북도,2020,05,80~89세,64343
충청남도,2020,05,80~89세,98993
전라북도,2020,05,80~89세,90416
전라남도,2020,05,80~89세,107814
경상북도,2020,05,80~89세,132711
경상남도,2020,05,80~89세,121840
제주특별자치도,2020,05,80~89세,23203
서울특별시,2020,05,90~99세,41193
부산광역시,2020,05,90~99세,14679
대구광역시,2020,05,90~99세,8993
인천광역시,2020,05,90~99세,11815
광주광역시,2020,05,90~99세,5664
대전광역시,2020,05,90~99세,5671
울산광역시,2020,05,90~99세,3043
세종특별자치시,2020,05,90~99세,1132
경기도,2020,05,90~99세,49854
강원도,2020,05,90~99세,10774
충청북도,2020,05,90~99세,8864
충청남도,2020,05,90~99세,13753
전라북도,2020,05,90~99세,13032
전라남도,2020,05,90~99세,15534
경상북도,2020,05,90~99세,18026
경상남도,2020,05,90~99세,16527
제주특별자치도,2020,05,90~99세,3859
서울특별시,2020,05,100세 이상,6511
부산광역시,2020,05,100세 이상,1842
대구광역시,2020,05,100세 이상,703
인천광역시,2020,05,100세 이상,924
광주광역시,2020,05,100세 이상,418
대전광역시,2020,05,100세 이상,347
울산광역시,2020,05,100세 이상,162
세종특별자치시,2020,05,100세 이상,56
경기도,2020,05,100세 이상,4152
강원도,2020,05,100세 이상,821
충청북도,2020,05,100세 이상,557
충청남도,2020,05,100세 이상,899
전라북도,2020,05,100세 이상,836
전라남도,2020,05,100세 이상,835
경상북도,2020,05,100세 이상,956
경상남도,2020,05,100세 이상,770
제주특별자치도,2020,05,100세 이상,271
서울특별시,2020,06,0~9세,646238
부산광역시,2020,06,0~9세,238364
대구광역시,2020,06,0~9세,183631
인천광역시,2020,06,0~9세,235526
광주광역시,2020,06,0~9세,123413
대전광역시,2020,06,0~9세,118539
울산광역시,2020,06,0~9세,101761
세종특별자치시,2020,06,0~9세,47105
경기도,2020,06,0~9세,1166941
강원도,2020,06,0~9세,107641
충청북도,2020,06,0~9세,126469
충청남도,2020,06,0~9세,177486
전라북도,2020,06,0~9세,132723
전라남도,2020,06,0~9세,135676
경상북도,2020,06,0~9세,194959
경상남도,2020,06,0~9세,277878
제주특별자치도,2020,06,0~9세,61444
서울특별시,2020,06,10~19세,800377
부산광역시,2020,06,10~19세,276766
대구광역시,2020,06,10~19세,230453
인천광역시,2020,06,10~19세,277423
광주광역시,2020,06,10~19세,160383
대전광역시,2020,06,10~19세,149539
