행정구역,연도,월,연령대,인구수
충청남도,2012,04,10~19세,265717
전라북도,2012,04,10~19세,251403
전라남도,2012,04,10~19세,244575
경상북도,2012,04,10~19세,324261
경상남도,2012,04,10~19세,442912
제주특별자치도,2012,04,10~19세,83774
서울특별시,2012,04,20~29세,1515734
부산광역시,2012,04,20~29세,474250
대구광역시,2012,04,20~29세,329405
인천광역시,2012,04,20~29세,388227
광주광역시,2012,04,20~29세,199426
대전광역시,2012,04,20~29세,210586
울산광역시,2012,04,20~29세,151199
경기도,2012,04,20~29세,1553470
강원도,2012,04,20~29세,182064
충청북도,2012,04,20~29세,195387
충청남도,2012,04,20~29세,254058
전라북도,2012,04,20~29세,222664
전라남도,2012,04,20~29세,207665
경상북도,2012,04,20~29세,322644
경상남도,2012,04,20~29세,396279
제주특별자치도,2012,04,20~29세,66792
서울특별시,2012,04,30~39세,1827547
부산광역시,2012,04,30~39세,534835
대구광역시,2012,04,30~39세,384635
인천광역시,2012,04,30~39세,469606
광주광역시,2012,04,30~39세,242421
대전광역시,2012,04,30~39세,253259
울산광역시,2012,04,30~39세,186190
경기도,2012,04,30~39세,2082610
강원도,2012,04,30~39세,211607
충청북도,2012,04,30~39세,233814
충청남도,2012,04,30~39세,323390
전라북도,2012,04,30~39세,261023
전라남도,2012,04,30~39세,245043
경상북도,2012,04,30~39세,381526
경상남도,2012,04,30~39세,515797
제주특별자치도,2012,04,30~39세,86398
서울특별시,2012,04,40~49세,1745247
부산광역시,2012,04,40~49세,591960
대구광역시,2012,04,40~49세,453875
인천광역시,2012,04,40~49세,519153
광주광역시,2012,04,40~49세,253471
대전광역시,2012,04,40~49세,267233
울산광역시,2012,04,40~49세,218735
경기도,2012,04,40~49세,2238312
강원도,2012,04,40~49세,254001
충청북도,2012,04,40~49세,262292
충청남도,2012,04,40~49세,337240
전라북도,2012,04,40~49세,299312
전라남도,2012,04,40~49세,299904
경상북도,2012,04,40~49세,437208
경상남도,2012,04,40~49세,576467
제주특별자치도,2012,04,40~49세,102318
서울특별시,2012,04,50~59세,1565570
부산광역시,2012,04,50~59세,622258
대구광역시,2012,04,50~59세,389177
인천광역시,2012,04,50~59세,427146
광주광역시,2012,04,50~59세,192245
대전광역시,2012,04,50~59세,220214
울산광역시,2012,04,50~59세,175889
경기도,2012,04,50~59세,1669185
강원도,2012,04,50~59세,252411
충청북도,2012,04,50~59세,236614
충청남도,2012,04,50~59세,301379
전라북도,2012,04,50~59세,274080
전라남도,2012,04,50~59세,280653
경상북도,2012,04,50~59세,424338
경상남도,2012,04,50~59세,497862
제주특별자치도,2012,04,50~59세,79363
서울특별시,2012,04,60~69세,901724
부산광역시,2012,04,60~69세,363182
대구광역시,2012,04,60~69세,212690
인천광역시,2012,04,60~69세,200680
광주광역시,2012,04,60~69세,109782
대전광역시,2012,04,60~69세,109450
울산광역시,2012,04,60~69세,75761
경기도,2012,04,60~69세,814291
강원도,2012,04,60~69세,146564
충청북도,2012,04,60~69세,133661
충청남도,2012,04,60~69세,192866
전라북도,2012,04,60~69세,186959
전라남도,2012,04,60~69세,211141
경상북도,2012,04,60~69세,269531
경상남도,2012,04,60~69세,277106
제주특별자치도,2012,04,60~69세,48676
서울특별시,2012,04,70~79세,493363
부산광역시,2012,04,70~79세,204661
대구광역시,2012,04,70~79세,132275
인천광역시,2012,04,70~79세,121179
광주광역시,2012,04,70~79세,66373
대전광역시,2012,04,70~79세,66764
울산광역시,2012,04,70~79세,38474
경기도,2012,04,70~79세,531726
강원도,2012,04,70~79세,117988
충청북도,2012,04,70~79세,108914
충청남도,2012,04,70~79세,166183
전라북도,2012,04,70~79세,151229
전라남도,2012,04,70~79세,185170
경상북도,2012,04,70~79세,222127
경상남도,2012,04,70~79세,204438
제주특별자치도,2012,04,70~79세,35946
서울특별시,2012,04,80~89세,149994
부산광역시,2012,04,80~89세,59912
대구광역시,2012,04,80~89세,38955
인천광역시,2012,04,80~89세,41130
광주광역시,2012,04,80~89세,21919
대전광역시,2012,04,80~89세,21904
울산광역시,2012,04,80~89세,12307
경기도,2012,04,80~89세,170724
강원도,2012,04,80~89세,39224
충청북도,2012,04,80~89세,35579
충청남도,2012,04,80~89세,57546
전라북도,2012,04,80~89세,52737
전라남도,2012,04,80~89세,65737
경상북도,2012,04,80~89세,76545
경상남도,2012,04,80~89세,71715
제주특별자치도,2012,04,80~89세,12361
서울특별시,2012,04,90~99세,23415
부산광역시,2012,04,90~99세,6909
대구광역시,2012,04,90~99세,4463
인천광역시,2012,04,90~99세,5693
광주광역시,2012,04,90~99세,2945
대전광역시,2012,04,90~99세,2903
울산광역시,2012,04,90~99세,1510
경기도,2012,04,90~99세,23673
강원도,2012,04,90~99세,5582
충청북도,2012,04,90~99세,4694
충청남도,2012,04,90~99세,7306
전라북도,2012,04,90~99세,6790
전라남도,2012,04,90~99세,8320
경상북도,2012,04,90~99세,9839
경상남도,2012,04,90~99세,7465
제주특별자치도,2012,04,90~99세,2441
서울특별시,2012,04,100세 이상,3673
부산광역시,2012,04,100세 이상,1105
대구광역시,2012,04,100세 이상,383
인천광역시,2012,04,100세 이상,476
광주광역시,2012,04,100세 이상,261
대전광역시,2012,04,100세 이상,220
울산광역시,2012,04,100세 이상,90
경기도,2012,04,100세 이상,2169
강원도,2012,04,100세 이상,451
충청북도,2012,04,100세 이상,296
충청남도,2012,04,100세 이상,550
전라북도,2012,04,100세 이상,501
전라남도,2012,04,100세 이상,580
경상북도,2012,04,100세 이상,532
경상남도,2012,04,100세 이상,464
제주특별자치도,2012,04,100세 이상,174
서울특별시,2012,05,0~9세,829607
부산광역시,2012,05,0~9세,264380
대구광역시,2012,05,0~9세,215108
인천광역시,2012,05,0~9세,265542
광주광역시,2012,05,0~9세,149812
대전광역시,2012,05,0~9세,152288
울산광역시,2012,05,0~9세,112588
경기도,2012,05,0~9세,1251606
강원도,2012,05,0~9세,130339
충청북도,2012,05,0~9세,146457
충청남도,2012,05,0~9세,204678
전라북도,2012,05,0~9세,166555
전라남도,2012,05,0~9세,161683
경상북도,2012,05,0~9세,226299
경상남도,2012,05,0~9세,319050
제주특별자치도,2012,05,0~9세,60221
서울특별시,2012,05,10~19세,1180296
부산광역시,2012,05,10~19세,420506
대구광역시,2012,05,10~19세,345122
인천광역시,2012,05,10~19세,375639
광주광역시,2012,05,10~19세,227321
대전광역시,2012,05,10~19세,215451
울산광역시,2012,05,10~19세,166591
경기도,2012,05,10~19세,1646256
강원도,2012,05,10~19세,196197
충청북도,2012,05,10~19세,207268
충청남도,2012,05,10~19세,265282
전라북도,2012,05,10~19세,250827
전라남도,2012,05,10~19세,244076
경상북도,2012,05,10~19세,323275
경상남도,2012,05,10~19세,442009
제주특별자치도,2012,05,10~19세,83682
서울특별시,2012,05,20~29세,1512876
부산광역시,2012,05,20~29세,473198
대구광역시,2012,05,20~29세,329107
인천광역시,2012,05,20~29세,388415
광주광역시,2012,05,20~29세,199043
대전광역시,2012,05,20~29세,210487
울산광역시,2012,05,20~29세,151358
경기도,2012,05,20~29세,1553568
강원도,2012,05,20~29세,181886
충청북도,2012,05,20~29세,195155
충청남도,2012,05,20~29세,253916
전라북도,2012,05,20~29세,222356
전라남도,2012,05,20~29세,207342
경상북도,2012,05,20~29세,322028
경상남도,2012,05,20~29세,396014
제주특별자치도,2012,05,20~29세,66828
서울특별시,2012,05,30~39세,1824532
부산광역시,2012,05,30~39세,533786
대구광역시,2012,05,30~39세,383651
인천광역시,2012,05,30~39세,469314
광주광역시,2012,05,30~39세,242026
대전광역시,2012,05,30~39세,253054
울산광역시,2012,05,30~39세,186057
경기도,2012,05,30~39세,2079904
강원도,2012,05,30~39세,211176
충청북도,2012,05,30~39세,233643
충청남도,2012,05,30~39세,323278
전라북도,2012,05,30~39세,260374
전라남도,2012,05,30~39세,244466
경상북도,2012,05,30~39세,380838
경상남도,2012,05,30~39세,515158
제주특별자치도,2012,05,30~39세,86358
서울특별시,2012,05,40~49세,1745308
부산광역시,2012,05,40~49세,590878
대구광역시,2012,05,40~49세,453442
인천광역시,2012,05,40~49세,519381
광주광역시,2012,05,40~49세,253583
대전광역시,2012,05,40~49세,267249
울산광역시,2012,05,40~49세,218523
경기도,2012,05,40~49세,2241499
강원도,2012,05,40~49세,254085
충청북도,2012,05,40~49세,262074
충청남도,2012,05,40~49세,337465
전라북도,2012,05,40~49세,299246
전라남도,2012,05,40~49세,300019
경상북도,2012,05,40~49세,436871
경상남도,2012,05,40~49세,576323
제주특별자치도,2012,05,40~49세,102535
서울특별시,2012,05,50~59세,1562194
부산광역시,2012,05,50~59세,621481
대구광역시,2012,05,50~59세,389609
인천광역시,2012,05,50~59세,427839
광주광역시,2012,05,50~59세,192166
대전광역시,2012,05,50~59세,220640
울산광역시,2012,05,50~59세,176341
경기도,2012,05,50~59세,1670942
강원도,2012,05,50~59세,251611
충청북도,2012,05,50~59세,236777
충청남도,2012,05,50~59세,301887
전라북도,2012,05,50~59세,273860
전라남도,2012,05,50~59세,280525
경상북도,2012,05,50~59세,424495
경상남도,2012,05,50~59세,498929
제주특별자치도,2012,05,50~59세,79603
서울특별시,2012,05,60~69세,907521
부산광역시,2012,05,60~69세,365364
대구광역시,2012,05,60~69세,214068
인천광역시,2012,05,60~69세,202632
광주광역시,2012,05,60~69세,110416
대전광역시,2012,05,60~69세,110192
울산광역시,2012,05,60~69세,76493
경기도,2012,05,60~69세,821821
강원도,2012,05,60~69세,148264
충청북도,2012,05,60~69세,134500
충청남도,2012,05,60~69세,193622
전라북도,2012,05,60~69세,187727
전라남도,2012,05,60~69세,211436
경상북도,2012,05,60~69세,270816
경상남도,2012,05,60~69세,278923
제주특별자치도,2012,05,60~69세,48876
서울특별시,2012,05,70~79세,496790
부산광역시,2012,05,70~79세,205713
대구광역시,2012,05,70~79세,132870
인천광역시,2012,05,70~79세,122017
광주광역시,2012,05,70~79세,66826
대전광역시,2012,05,70~79세,67154
울산광역시,2012,05,70~79세,38750
경기도,2012,05,70~79세,534805
강원도,2012,05,70~79세,118679
충청북도,2012,05,70~79세,109575
충청남도,2012,05,70~79세,166768
전라북도,2012,05,70~79세,151818
전라남도,2012,05,70~79세,186101
경상북도,2012,05,70~79세,222921
경상남도,2012,05,70~79세,205012
제주특별자치도,2012,05,70~79세,36059
서울특별시,2012,05,80~89세,150569
부산광역시,2012,05,80~89세,60264
대구광역시,2012,05,80~89세,39113
인천광역시,2012,05,80~89세,41325
광주광역시,2012,05,80~89세,22035
대전광역시,2012,05,80~89세,21985
울산광역시,2012,05,80~89세,12340
경기도,2012,05,80~89세,171613
강원도,2012,05,80~89세,39322
충청북도,2012,05,80~89세,35699
충청남도,2012,05,80~89세,57962
전라북도,2012,05,80~89세,52954
전라남도,2012,05,80~89세,65945
경상북도,2012,05,80~89세,76881
경상남도,2012,05,80~89세,72119
제주특별자치도,2012,05,80~89세,12406
서울특별시,2012,05,90~99세,23659
부산광역시,2012,05,90~99세,7002
대구광역시,2012,05,90~99세,4545
인천광역시,2012,05,90~99세,5766
광주광역시,2012,05,90~99세,2975
대전광역시,2012,05,90~99세,2935
울산광역시,2012,05,90~99세,1543
경기도,2012,05,90~99세,23969
강원도,2012,05,90~99세,5654
충청북도,2012,05,90~99세,4741
충청남도,2012,05,90~99세,7437
전라북도,2012,05,90~99세,6924
전라남도,2012,05,90~99세,8511
경상북도,2012,05,90~99세,9979
경상남도,2012,05,90~99세,7556
제주특별자치도,2012,05,90~99세,2516
서울특별시,2012,05,100세 이상,3702
부산광역시,2012,05,100세 이상,1116
대구광역시,2012,05,100세 이상,387
인천광역시,2012,05,100세 이상,478
광주광역시,2012,05,100세 이상,261
대전광역시,2012,05,100세 이상,224
울산광역시,2012,05,100세 이상,89
경기도,2012,05,100세 이상,2190
강원도,2012,05,100세 이상,460
충청북도,2012,05,100세 이상,294
충청남도,2012,05,100세 이상,554
전라북도,2012,05,100세 이상,500
전라남도,2012,05,100세 이상,585
경상북도,2012,05,100세 이상,527
경상남도,2012,05,100세 이상,481
제주특별자치도,2012,05,100세 이상,176
서울특별시,2012,06,0~9세,829519
부산광역시,2012,06,0~9세,264364
대구광역시,2012,06,0~9세,215127
인천광역시,2012,06,0~9세,265913
광주광역시,2012,06,0~9세,149678
대전광역시,2012,06,0~9세,152442
울산광역시,2012,06,0~9세,112635
경기도,2012,06,0~9세,1251679
강원도,2012,06,0~9세,130190
충청북도,2012,06,0~9세,146479
충청남도,2012,06,0~9세,204906
전라북도,2012,06,0~9세,166567
전라남도,2012,06,0~9세,161759
경상북도,2012,06,0~9세,226356
경상남도,2012,06,0~9세,319158
제주특별자치도,2012,06,0~9세,60243
서울특별시,2012,06,10~19세,1175693
부산광역시,2012,06,10~19세,418833
대구광역시,2012,06,10~19세,344036
인천광역시,2012,06,10~19세,374665
광주광역시,2012,06,10~19세,226593
대전광역시,2012,06,10~19세,214947
울산광역시,2012,06,10~19세,165955
경기도,2012,06,10~19세,1644397
강원도,2012,06,10~19세,195606
충청북도,2012,06,10~19세,206721
충청남도,2012,06,10~19세,264674
전라북도,2012,06,10~19세,250113
전라남도,2012,06,10~19세,243332
경상북도,2012,06,10~19세,322338
경상남도,2012,06,10~19세,440994
제주특별자치도,2012,06,10~19세,83586
서울특별시,2012,06,20~29세,1509119
부산광역시,2012,06,20~29세,472227
대구광역시,2012,06,20~29세,328607
인천광역시,2012,06,20~29세,388203
광주광역시,2012,06,20~29세,198950
대전광역시,2012,06,20~29세,210354
울산광역시,2012,06,20~29세,151500
경기도,2012,06,20~29세,1552870
강원도,2012,06,20~29세,181638
충청북도,2012,06,20~29세,195012
충청남도,2012,06,20~29세,253854
전라북도,2012,06,20~29세,222184
전라남도,2012,06,20~29세,207104
경상북도,2012,06,20~29세,321491
경상남도,2012,06,20~29세,395730
제주특별자치도,2012,06,20~29세,66708
서울특별시,2012,06,30~39세,1823618
부산광역시,2012,06,30~39세,533435
대구광역시,2012,06,30~39세,383455
인천광역시,2012,06,30~39세,469885
광주광역시,2012,06,30~39세,241769
대전광역시,2012,06,30~39세,253291
울산광역시,2012,06,30~39세,186075
경기도,2012,06,30~39세,2079328
강원도,2012,06,30~39세,210985
충청북도,2012,06,30~39세,233851
충청남도,2012,06,30~39세,323623
전라북도,2012,06,30~39세,260035
전라남도,2012,06,30~39세,244370
경상북도,2012,06,30~39세,380478
경상남도,2012,06,30~39세,515369
제주특별자치도,2012,06,30~39세,86419
서울특별시,2012,06,40~49세,1744744
부산광역시,2012,06,40~49세,589657
대구광역시,2012,06,40~49세,452773
인천광역시,2012,06,40~49세,519231
광주광역시,2012,06,40~49세,253641
대전광역시,2012,06,40~49세,267192
울산광역시,2012,06,40~49세,218171
경기도,2012,06,40~49세,2243635
강원도,2012,06,40~49세,253904
충청북도,2012,06,40~49세,261951
충청남도,2012,06,40~49세,337583
전라북도,2012,06,40~49세,299127
전라남도,2012,06,40~49세,299809
경상북도,2012,06,40~49세,436406
경상남도,2012,06,40~49세,575698
제주특별자치도,2012,06,40~49세,102662
서울특별시,2012,06,50~59세,1562002
부산광역시,2012,06,50~59세,622256
대구광역시,2012,06,50~59세,390554
인천광역시,2012,06,50~59세,429277
광주광역시,2012,06,50~59세,192580
대전광역시,2012,06,50~59세,221105
울산광역시,2012,06,50~59세,176874
경기도,2012,06,50~59세,1675664
강원도,2012,06,50~59세,251751
충청북도,2012,06,50~59세,237356
충청남도,2012,06,50~59세,302788
전라북도,2012,06,50~59세,274392
전라남도,2012,06,50~59세,281020
경상북도,2012,06,50~59세,425455
경상남도,2012,06,50~59세,500718
제주특별자치도,2012,06,50~59세,79951
서울특별시,2012,06,60~69세,909833
부산광역시,2012,06,60~69세,366161
대구광역시,2012,06,60~69세,214690
인천광역시,2012,06,60~69세,203470
광주광역시,2012,06,60~69세,110588
대전광역시,2012,06,60~69세,110567
울산광역시,2012,06,60~69세,76788
경기도,2012,06,60~69세,825548
강원도,2012,06,60~69세,148896
충청북도,2012,06,60~69세,134781
충청남도,2012,06,60~69세,193831
전라북도,2012,06,60~69세,187866
전라남도,2012,06,60~69세,211280
경상북도,2012,06,60~69세,271407
경상남도,2012,06,60~69세,279587
제주특별자치도,2012,06,60~69세,48958
서울특별시,2012,06,70~79세,499484
부산광역시,2012,06,70~79세,206793
대구광역시,2012,06,70~79세,133527
인천광역시,2012,06,70~79세,122673
광주광역시,2012,06,70~79세,67284
대전광역시,2012,06,70~79세,67489
울산광역시,2012,06,70~79세,38978
경기도,2012,06,70~79세,537658
강원도,2012,06,70~79세,119281
충청북도,2012,06,70~79세,110042
충청남도,2012,06,70~79세,167199
전라북도,2012,06,70~79세,152254
전라남도,2012,06,70~79세,186968
경상북도,2012,06,70~79세,223750
경상남도,2012,06,70~79세,205654
제주특별자치도,2012,06,70~79세,36181
서울특별시,2012,06,80~89세,150779
부산광역시,2012,06,80~89세,60357
대구광역시,2012,06,80~89세,39238
인천광역시,2012,06,80~89세,41397
광주광역시,2012,06,80~89세,22046
대전광역시,2012,06,80~89세,22041
울산광역시,2012,06,80~89세,12350
경기도,2012,06,80~89세,172014
강원도,2012,06,80~89세,39381
충청북도,2012,06,80~89세,35756
충청남도,2012,06,80~89세,58091
전라북도,2012,06,80~89세,53070
전라남도,2012,06,80~89세,65934
경상북도,2012,06,80~89세,76893
경상남도,2012,06,80~89세,72208
제주특별자치도,2012,06,80~89세,12433
서울특별시,2012,06,90~99세,23773
부산광역시,2012,06,90~99세,7029
대구광역시,2012,06,90~99세,4579
인천광역시,2012,06,90~99세,5800
광주광역시,2012,06,90~99세,2998
대전광역시,2012,06,90~99세,2946
울산광역시,2012,06,90~99세,1536
경기도,2012,06,90~99세,24152
강원도,2012,06,90~99세,5661
충청북도,2012,06,90~99세,4750
충청남도,2012,06,90~99세,7493
전라북도,2012,06,90~99세,6983
전라남도,2012,06,90~99세,8545
경상북도,2012,06,90~99세,10006
경상남도,2012,06,90~99세,7609
제주특별자치도,2012,06,90~99세,2541
서울특별시,2012,06,100세 이상,3717
부산광역시,2012,06,100세 이상,1127
대구광역시,2012,06,100세 이상,391
인천광역시,2012,06,100세 이상,480
광주광역시,2012,06,100세 이상,261
대전광역시,2012,06,100세 이상,221
울산광역시,2012,06,100세 이상,92
경기도,2012,06,100세 이상,2205
강원도,2012,06,100세 이상,457
충청북도,2012,06,100세 이상,293
충청남도,2012,06,100세 이상,557
전라북도,2012,06,100세 이상,502
전라남도,2012,06,100세 이상,586
경상북도,2012,06,100세 이상,533
경상남도,2012,06,100세 이상,482
제주특별자치도,2012,06,100세 이상,177
서울특별시,2012,07,0~9세,828606
부산광역시,2012,07,0~9세,264516
대구광역시,2012,07,0~9세,214772
인천광역시,2012,07,0~9세,266230
광주광역시,2012,07,0~9세,149612
대전광역시,2012,07,0~9세,152240
울산광역시,2012,07,0~9세,112662
세종특별자치시,2012,07,0~9세,9893
경기도,2012,07,0~9세,1252094
강원도,2012,07,0~9세,130134
충청북도,2012,07,0~9세,146003
충청남도,2012,07,0~9세,196132
전라북도,2012,07,0~9세,166407
전라남도,2012,07,0~9세,161515
경상북도,2012,07,0~9세,226332
경상남도,2012,07,0~9세,318894
제주특별자치도,2012,07,0~9세,60306
서울특별시,2012,07,10~19세,1171765
부산광역시,2012,07,10~19세,417202
대구광역시,2012,07,10~19세,343207
인천광역시,2012,07,10~19세,373538
광주광역시,2012,07,10~19세,226051
대전광역시,2012,07,10~19세,214282
울산광역시,2012,07,10~19세,165451
세종특별자치시,2012,07,10~19세,11512
경기도,2012,07,10~19세,1642445
강원도,2012,07,10~19세,195048
충청북도,2012,07,10~19세,205555
충청남도,2012,07,10~19세,253517
전라북도,2012,07,10~19세,249477
전라남도,2012,07,10~19세,242526
경상북도,2012,07,10~19세,321371
경상남도,2012,07,10~19세,439834
제주특별자치도,2012,07,10~19세,83445
서울특별시,2012,07,20~29세,1505445
부산광역시,2012,07,20~29세,471453
대구광역시,2012,07,20~29세,328342
인천광역시,2012,07,20~29세,388334
광주광역시,2012,07,20~29세,199004
대전광역시,2012,07,20~29세,210204
울산광역시,2012,07,20~29세,151510
세종특별자치시,2012,07,20~29세,12005
경기도,2012,07,20~29세,1552794
강원도,2012,07,20~29세,181372
충청북도,2012,07,20~29세,194134
충청남도,2012,07,20~29세,242563
전라북도,2012,07,20~29세,221917
전라남도,2012,07,20~29세,207009
경상북도,2012,07,20~29세,321136
경상남도,2012,07,20~29세,395156
제주특별자치도,2012,07,20~29세,66845
서울특별시,2012,07,30~39세,1821073
부산광역시,2012,07,30~39세,533116
대구광역시,2012,07,30~39세,382878
인천광역시,2012,07,30~39세,470117
광주광역시,2012,07,30~39세,241426
대전광역시,2012,07,30~39세,252886
울산광역시,2012,07,30~39세,186017
세종특별자치시,2012,07,30~39세,15919
경기도,2012,07,30~39세,2077400
강원도,2012,07,30~39세,210778
충청북도,2012,07,30~39세,232954
충청남도,2012,07,30~39세,309476
전라북도,2012,07,30~39세,259442
전라남도,2012,07,30~39세,243875
경상북도,2012,07,30~39세,380027
경상남도,2012,07,30~39세,514821
제주특별자치도,2012,07,30~39세,86260
서울특별시,2012,07,40~49세,1744750
부산광역시,2012,07,40~49세,589050
대구광역시,2012,07,40~49세,452441
인천광역시,2012,07,40~49세,519203
광주광역시,2012,07,40~49세,253850
대전광역시,2012,07,40~49세,267252
울산광역시,2012,07,40~49세,218009
세종특별자치시,2012,07,40~49세,15943
경기도,2012,07,40~49세,2245891
강원도,2012,07,40~49세,253834
충청북도,2012,07,40~49세,260890
충청남도,2012,07,40~49세,323279
전라북도,2012,07,40~49세,299201
전라남도,2012,07,40~49세,299617
경상북도,2012,07,40~49세,436129
경상남도,2012,07,40~49세,575322
제주특별자치도,2012,07,40~49세,102900
서울특별시,2012,07,50~59세,1562553
부산광역시,2012,07,50~59세,623038
대구광역시,2012,07,50~59세,391490
인천광역시,2012,07,50~59세,430923
광주광역시,2012,07,50~59세,193181
대전광역시,2012,07,50~59세,221710
울산광역시,2012,07,50~59세,177489
세종특별자치시,2012,07,50~59세,15635
경기도,2012,07,50~59세,1681872
강원도,2012,07,50~59세,252314
충청북도,2012,07,50~59세,236970
충청남도,2012,07,50~59세,289209
전라북도,2012,07,50~59세,274953
전라남도,2012,07,50~59세,281669
경상북도,2012,07,50~59세,426327
경상남도,2012,07,50~59세,502596
제주특별자치도,2012,07,50~59세,80412
서울특별시,2012,07,60~69세,912197
부산광역시,2012,07,60~69세,367097
대구광역시,2012,07,60~69세,215310
인천광역시,2012,07,60~69세,204495
광주광역시,2012,07,60~69세,110761
대전광역시,2012,07,60~69세,110807
울산광역시,2012,07,60~69세,77157
세종특별자치시,2012,07,60~69세,10040
경기도,2012,07,60~69세,829386
강원도,2012,07,60~69세,149339
충청북도,2012,07,60~69세,134463
충청남도,2012,07,60~69세,184889
전라북도,2012,07,60~69세,187903
전라남도,2012,07,60~69세,211141
경상북도,2012,07,60~69세,271975
경상남도,2012,07,60~69세,280153
제주특별자치도,2012,07,60~69세,49072
서울특별시,2012,07,70~79세,502554
부산광역시,2012,07,70~79세,208016
대구광역시,2012,07,70~79세,134150
인천광역시,2012,07,70~79세,123382
광주광역시,2012,07,70~79세,67760
대전광역시,2012,07,70~79세,67887
울산광역시,2012,07,70~79세,39185
세종특별자치시,2012,07,70~79세,8609
경기도,2012,07,70~79세,540271
강원도,2012,07,70~79세,119769
충청북도,2012,07,70~79세,109860
충청남도,2012,07,70~79세,159658
전라북도,2012,07,70~79세,152663
전라남도,2012,07,70~79세,187758
경상북도,2012,07,70~79세,224375
경상남도,2012,07,70~79세,206337
제주특별자치도,2012,07,70~79세,36371
서울특별시,2012,07,80~89세,151162
부산광역시,2012,07,80~89세,60532
대구광역시,2012,07,80~89세,39396
인천광역시,2012,07,80~89세,41594
광주광역시,2012,07,80~89세,22074
대전광역시,2012,07,80~89세,22135
울산광역시,2012,07,80~89세,12372
세종특별자치시,2012,07,80~89세,3137
경기도,2012,07,80~89세,172734
강원도,2012,07,80~89세,39466
충청북도,2012,07,80~89세,35627
충청남도,2012,07,80~89세,55383
전라북도,2012,07,80~89세,53329
전라남도,2012,07,80~89세,65969
경상북도,2012,07,80~89세,76984
경상남도,2012,07,80~89세,72446
제주특별자치도,2012,07,80~89세,12437
서울특별시,2012,07,90~99세,23903
부산광역시,2012,07,90~99세,7060
대구광역시,2012,07,90~99세,4583
인천광역시,2012,07,90~99세,5844
광주광역시,2012,07,90~99세,3049
대전광역시,2012,07,90~99세,2957
울산광역시,2012,07,90~99세,1540
세종특별자치시,2012,07,90~99세,398
경기도,2012,07,90~99세,24319
강원도,2012,07,90~99세,5686
충청북도,2012,07,90~99세,4742
충청남도,2012,07,90~99세,7148
전라북도,2012,07,90~99세,7028
전라남도,2012,07,90~99세,8630
경상북도,2012,07,90~99세,10071
경상남도,2012,07,90~99세,7647
제주특별자치도,2012,07,90~99세,2566
서울특별시,2012,07,100세 이상,3753
부산광역시,2012,07,100세 이상,1138
대구광역시,2012,07,100세 이상,400
인천광역시,2012,07,100세 이상,490
광주광역시,2012,07,100세 이상,262
대전광역시,2012,07,100세 이상,221
울산광역시,2012,07,100세 이상,91
세종특별자치시,2012,07,100세 이상,36
경기도,2012,07,100세 이상,2216
강원도,2012,07,100세 이상,458
충청북도,2012,07,100세 이상,295
충청남도,2012,07,100세 이상,522
전라북도,2012,07,100세 이상,510
전라남도,2012,07,100세 이상,589
경상북도,2012,07,100세 이상,536
경상남도,2012,07,100세 이상,483
제주특별자치도,2012,07,100세 이상,180
서울특별시,2012,08,0~9세,828217
부산광역시,2012,08,0~9세,264661
대구광역시,2012,08,0~9세,214912
인천광역시,2012,08,0~9세,267082
광주광역시,2012,08,0~9세,149645
대전광역시,2012,08,0~9세,151939
울산광역시,2012,08,0~9세,112994
세종특별자치시,2012,08,0~9세,10730
경기도,2012,08,0~9세,1253142
강원도,2012,08,0~9세,130054
충청북도,2012,08,0~9세,146107
충청남도,2012,08,0~9세,196241
전라북도,2012,08,0~9세,166429
전라남도,2012,08,0~9세,161380
경상북도,2012,08,0~9세,226462
경상남도,2012,08,0~9세,318932
제주특별자치도,2012,08,0~9세,60258
서울특별시,2012,08,10~19세,1167610
부산광역시,2012,08,10~19세,415301
대구광역시,2012,08,10~19세,342078
인천광역시,2012,08,10~19세,372344
광주광역시,2012,08,10~19세,225447
대전광역시,2012,08,10~19세,213624
울산광역시,2012,08,10~19세,164852
세종특별자치시,2012,08,10~19세,12064
경기도,2012,08,10~19세,1640628
강원도,2012,08,10~19세,194292
충청북도,2012,08,10~19세,205038
충청남도,2012,08,10~19세,252795
전라북도,2012,08,10~19세,248627
전라남도,2012,08,10~19세,241597
경상북도,2012,08,10~19세,320259
경상남도,2012,08,10~19세,438451
제주특별자치도,2012,08,10~19세,83274
서울특별시,2012,08,20~29세,1502990
부산광역시,2012,08,20~29세,470682
대구광역시,2012,08,20~29세,327968
인천광역시,2012,08,20~29세,388534
광주광역시,2012,08,20~29세,199004
대전광역시,2012,08,20~29세,210000
울산광역시,2012,08,20~29세,151421
세종특별자치시,2012,08,20~29세,12146
경기도,2012,08,20~29세,1553511
강원도,2012,08,20~29세,181118
충청북도,2012,08,20~29세,193909
충청남도,2012,08,20~29세,242175
전라북도,2012,08,20~29세,221641
전라남도,2012,08,20~29세,206664
경상북도,2012,08,20~29세,320453
경상남도,2012,08,20~29세,394778
제주특별자치도,2012,08,20~29세,66822
서울특별시,2012,08,30~39세,1816932
부산광역시,2012,08,30~39세,532317
대구광역시,2012,08,30~39세,382207
인천광역시,2012,08,30~39세,470302
광주광역시,2012,08,30~39세,241051
대전광역시,2012,08,30~39세,252350
울산광역시,2012,08,30~39세,186079
세종특별자치시,2012,08,30~39세,16764
경기도,2012,08,30~39세,2075014
강원도,2012,08,30~39세,210318
